"the_geom","Street","TrafDir","SegmentID","RW_TYPE","StreetWidt","Boro","Facility","Direction","Hours","Days","Days_Code","Lane_width","Lane_Type1","Lane_Type","Lane_Descr","Lane_Color","SBS_Route1","SBS_Route2","SBS_Route3","Open_dates","Year1","Year2","Year3","Last_Updat","Chron_ID_1","Shape_Leng","Shape_Le_1","Mid_Block"
"MULTILINESTRING ((-73.79389609984844 40.71035232854016, -73.79303800041971 40.71071107538048))","HILLSIDE AVENUE","T","0060256","1","70","QNS","Hillside Avenue","WB","7AM-9AM","Mon - Fri","5","Single","Shared Lane","Curbside",,,,,,"05/26/69","1969","0","0","7/19/2017","QNS1969","271.437004598","MULTILINESTRING ((1041389.7331493348 198144.2235120088, 1041627.3212568462 198275.48637284338))",
"MULTILINESTRING ((-73.95694112903657 40.770753261928874, -73.95647901863371 40.771387195713444))","2 AVENUE","A","0037621","1","60","MAN","2nd Avenue","SB","7AM-10AM/2PM-7PM","Mon - Fri","5","Single","Bus Lane","Curbside",,"Red","M15",,,"7/28/82,10/10/10","1982","2,010","0","7/19/2017","MAN1982","264.059523891","MULTILINESTRING ((996176.7277750075 220085.9112558365, 996304.6113775074 220316.93769666553))",
"MULTILINESTRING ((-73.95886194709837 40.76811990994955, -73.95836178682262 40.76880251014886))","2 AVENUE","A","0036575","1","60","MAN","2nd Avenue","SB","7AM-10AM/2PM-7PM","Mon - Fri","5","Single","Bus Lane","Curbside",,"Red","M15",,,"7/28/82,10/10/10","1982","2,010","0","7/19/2017","MAN1982","284.679943448","MULTILINESTRING ((995645.1376308352 219126.2379783392, 995783.5625508428 219374.99732333422))",
"MULTILINESTRING ((-73.97126234417266 40.75112224036875, -73.97080361219835 40.75174820168654))","2 AVENUE","A","0036101","1","70","MAN","2nd Avenue","SB","24 Hours","7 Days/Week","7","Single","Bus Lane","Offset","Paint","Red","M15",,,"7/28/82,10/10/10, 9/05/24","1982","2,010","2,024","9/05/2024","MAN1982","261.08367283","MULTILINESTRING ((992212.2904939204 212932.06106226146, 992339.3145180941 213160.16099976003))",
"MULTILINESTRING ((-73.96715254295398 40.75676519511816, -73.96670187555108 40.75738080411204))","2 AVENUE","A","0036250","1","70","MAN","2nd Avenue","SB","24 Hours","7 Days/Week","7","Single","Bus Lane","Offset","Paint","Red","M15",,,"7/28/82,10/10/10, 9/05/24","1982","2,010","2,024","9/05/2024","MAN1982","256.696379927","MULTILINESTRING ((993350.2147272527 214988.37256641686, 993474.9844908416 215212.7061072588))",
"MULTILINESTRING ((-73.94658817799568 40.78494137739901, -73.9464505757527 40.78513117256581))","2 AVENUE","A","9000086","1","74","MAN","2nd Avenue","SB","7AM-10AM/2PM-7PM","Mon - Fri","5","Single","Bus Lane","Curbside",,"Red","M15",,,"7/28/82,10/10/10","1982","2,010","0","7/19/2017","MAN1982","78.9532503347","MULTILINESTRING ((999041.2036733329 225256.69815833867, 999079.2672455013 225325.87026408315))",
"MULTILINESTRING ((-73.9464505757527 40.78513117256581, -73.94636674827719 40.78524679668847))","2 AVENUE","A","9000087","1","74","MAN","2nd Avenue","SB","7AM-10AM/2PM-7PM","Mon - Fri","5","Single","Bus Lane","Curbside",,"Red","M15",,,"7/28/82,10/10/10","1982","2,010","0","7/19/2017","MAN1982","48.0986099993","MULTILINESTRING ((999079.2672455013 225325.87026408315, 999102.4555193335 225368.01027166843))",
"MULTILINESTRING ((-73.94636674827719 40.78524679668847, -73.94615396053557 40.785540292436465))","2 AVENUE","A","9000088","1","74","MAN","2nd Avenue","SB","7AM-10AM/2PM-7PM","Mon - Fri","5","Single","Bus Lane","Curbside",,"Red","M15",,,"7/28/82,10/10/10","1982","2,010","0","7/19/2017","MAN1982","122.091993675","MULTILINESTRING ((999102.4555193335 225368.01027166843, 999161.3162940145 225474.97692126036))",
"MULTILINESTRING ((-73.94615396053557 40.785540292436465, -73.946103703557 40.785609610251036))","2 AVENUE","A","9000089","1","74","MAN","2nd Avenue","SB","7AM-10AM/2PM-7PM","Mon - Fri","5","Single","Bus Lane","Curbside",,"Red","M15",,,"7/28/82,10/10/10","1982","2,010","0","7/19/2017","MAN1982","28.8357687102","MULTILINESTRING ((999161.3162940145 225474.97692126036, 999175.2181690931 225500.24032217264))",
"MULTILINESTRING ((-73.94339597511643 40.78930877833134, -73.94328762774582 40.789456892578286))","2 AVENUE","A","9005743","1","60","MAN","2nd Avenue","SB","7AM-10AM/2PM-7PM","Mon - Fri","5","Single","Bus Lane","Curbside",,"Red","M15",,,"7/28/82,10/10/10","1982","2,010","0","7/19/2017","MAN1982","61.7426865074","MULTILINESTRING ((999924.1841908395 226848.44661524892, 999954.1516505927 226902.4291188419))",
"MULTILINESTRING ((-73.94328762774582 40.789456892578286, -73.94323286256322 40.78953175847098))","2 AVENUE","A","9005744","1","60","MAN","2nd Avenue","SB","7AM-10AM/2PM-7PM","Mon - Fri","5","Single","Bus Lane","Curbside",,"Red","M15",,,"7/28/82,10/10/10","1982","2,010","0","7/19/2017","MAN1982","31.2084565558","MULTILINESTRING ((999954.1516505927 226902.4291188419, 999969.2989300042 226929.71515350044))",
"MULTILINESTRING ((-73.92231061903689 40.845202109069234, -73.92220055941338 40.84538933828708, -73.92207084548699 40.845570600060036, -73.9219224041418 40.84574412368067, -73.92175652971473 40.84590829717304, -73.92157482355034 40.84606164564398, -73.92137914053151 40.84620292490257))","UNIVERSITY AVENUE","W","0158503","1","50","BX","University Avenue","NB","24 Hours","7 Days/Week","7","Single","Shared Lane","Offset",,,,,,"11/13/2020","2020","0","0","03/31/21","BX2020","450.510345714","MULTILINESTRING ((1005744.854636088 247216.86650826037, 1005775.2449952513 247285.10816967487, 1005811.0749760866 247351.18054409325, 1005852.0886735916 247414.4382915944, 1005897.9284769297 247474.29381492734, 1005948.1518016756 247530.20938549936, 1006002.245853588 247581.73126408458))",
"MULTILINESTRING ((-73.92238402370596 40.84504653531997, -73.92237019231102 40.8450813030444))","UNIVERSITY AVENUE","W","0158536","1","68","BX","University Avenue","NB","24 Hours","7 Days/Week","7","Single","Shared Lane","Offset",,,,,,"11/13/2020","2020","0","0","03/31/21","BX2020","13.2326274258","MULTILINESTRING ((1005724.5954902619 247160.16714659333, 1005728.411099419 247172.8377249241))",
"MULTILINESTRING ((-73.92237019231102 40.8450813030444, -73.92231061903689 40.845202109069234))","UNIVERSITY AVENUE","W","0158537","1","50","BX","University Avenue","NB","24 Hours","7 Days/Week","7","Single","Shared Lane","Offset",,,,,,"11/13/2020","2020","0","0","03/31/21","BX2020","46.9991878541","MULTILINESTRING ((1005728.411099419 247172.8377249241, 1005744.854636088 247216.86650826037))",
"MULTILINESTRING ((-73.92198002398352 40.83850398164503, -73.92171217791 40.83891779316653))","EDWARD L GRANT HIGHWAY","A","0147169","1","38","BX","EL Grant Highway","SB","24 Hours","7 Days/Week","7","Single","Shared Lane","Left-side running",,,,,,"11/13/2020","2020","0","0","03/31/21","BX2020","167.998724606","MULTILINESTRING ((1005838.4961810857 244776.56987966597, 1005912.4756919295 244927.40291133523))",
"MULTILINESTRING ((-73.92241924110759 40.83662845895097, -73.92232672072954 40.837881290009435))","EDWARD L GRANT HIGHWAY","A","0158506","1","38","BX","EL Grant Highway","SB","24 Hours","7 Days/Week","7","Single","Shared Lane","Left-side running",,,,,,"11/13/2020","2020","0","0","03/31/21","BX2020","457.170349955","MULTILINESTRING ((1005717.5679452568 244093.1394880116, 1005742.7647452503 244549.61495301127))",
"MULTILINESTRING ((-73.92288558456845 40.84265952073479, -73.92296800684369 40.84288439382889, -73.92302916302107 40.84311439268081, -73.92306830787881 40.84334777257178, -73.92308502829658 40.84358269534229, -73.92307931432525 40.84381730597985, -73.92305144059186 40.844049758653966))","EDWARD L GRANT HIGHWAY","A","0158531","1","46","BX","EL Grant Highway","SB","24 Hours","7 Days/Week","7","Single","Shared Lane","Left-side running",,,,,,"11/13/2020","2020","0","0","03/31/21","BX2020","512.498978139","MULTILINESTRING ((1005586.5905169249 246290.36573658884, 1005563.7132660896 246372.2753496766, 1005546.7185494304 246456.05766242743, 1005535.8130594194 246541.07717742026, 1005531.1116252542 246626.66427658498, 1005532.6175277531 246712.1431082487, 1005540.2553077638 246796.84110158682))",
"MULTILINESTRING ((-73.9352434755438 40.80034132743443, -73.93521336466857 40.800382732585206))","2 AVENUE","A","9001149","1","0","MAN","2nd Avenue","SB","7AM-10AM/2PM-7PM","Mon - Fri","5","Single","Bus Lane","Curbside",,"Red","M15",,,"10/10/10","2010","0","0","7/19/2017","MAN2010","17.2356179674","MULTILINESTRING ((1002178.7157710046 230869.54946541786, 1002187.0412136763 230884.64097067714))",
"MULTILINESTRING ((-73.93491627880536 40.80079126135434, -73.9348495521901 40.80088202820875))","2 AVENUE","A","9001151","1","0","MAN","2nd Avenue","SB","7AM-10AM/2PM-7PM","Mon - Fri","5","Single","Bus Lane","Curbside",,"Red","M15",,,"10/10/10","2010","0","0","7/19/2017","MAN2010","37.8798671621","MULTILINESTRING ((1002269.1827816665 231033.5432319194, 1002287.6322198361 231066.62649908662))",
"MULTILINESTRING ((-73.9348495521901 40.80088202820875, -73.93481758661797 40.800925511457415))","2 AVENUE","A","9001152","1","0","MAN","2nd Avenue","SB","7AM-10AM/2PM-7PM","Mon - Fri","5","Single","Bus Lane","Curbside",,"Red","M15",,,"10/10/10","2010","0","0","7/19/2017","MAN2010","18.1468125921","MULTILINESTRING ((1002287.6322198361 231066.62649908662, 1002296.4704567641 231082.4755487591))",
"MULTILINESTRING ((-73.9344546696199 40.801419179081755, -73.93443009086319 40.801460344932515))","2 AVENUE","A","9001154","1","0","MAN","2nd Avenue","SB","7AM-10AM/2PM-7PM","Mon - Fri","5","Single","Bus Lane","Curbside",,"Red","M15",,,"10/10/10","2010","0","0","7/19/2017","MAN2010","16.4696942875","MULTILINESTRING ((1002396.8134319186 231262.41088442504, 1002403.6070535034 231277.41413526237))",
"MULTILINESTRING ((-73.93443009086319 40.801460344932515, -73.93434853931048 40.801596932159796))","2 AVENUE","A","9001155","1","0","MAN","2nd Avenue","SB","7AM-10AM/2PM-7PM","Mon - Fri","5","Single","Bus Lane","Curbside",,"Red","M15",,,"10/10/10","2010","0","0","7/19/2017","MAN2010","54.6459931239","MULTILINESTRING ((1002403.6070535034 231277.41413526237, 1002426.1480189264 231327.1945475042))",
"MULTILINESTRING ((-73.93434853931048 40.801596932159796, -73.9343290347828 40.8016296001654))","2 AVENUE","A","9001156","1","0","MAN","2nd Avenue","SB","7AM-10AM/2PM-7PM","Mon - Fri","5","Single","Bus Lane","Curbside",,"Red","M15",,,"10/10/10","2010","0","0","7/19/2017","MAN2010","13.0698069713","MULTILINESTRING ((1002426.1480189264 231327.1945475042, 1002431.5390842557 231339.10069167614))",
"MULTILINESTRING ((-73.93264631558188 40.79978374295749, -73.9325579445053 40.799904597747634))","1 AVENUE","W","9001103","1","70","MAN","1st Avenue","NB","24 Hours","7 Days/Week","7","Single","Bus Lane","Offset",,"Red","M15",,,"8/24/82, 10/10/10","1982","2,010","0","7/19/2017","MAN1982","50.3727460717","MULTILINESTRING ((1002897.9305399209 230666.94422759116, 1002922.3635619283 230710.99466441572))",
"MULTILINESTRING ((-73.9325579445053 40.799904597747634, -73.93250465020324 40.799977480894604))","1 AVENUE","W","9001104","1","70","MAN","1st Avenue","NB","24 Hours","7 Days/Week","7","Single","Bus Lane","Offset",,"Red","M15",,,"8/24/82, 10/10/10","1982","2,010","0","7/19/2017","MAN1982","30.3780906449","MULTILINESTRING ((1002922.3635619283 230710.99466441572, 1002937.0984405875 230737.5599000007))",
"MULTILINESTRING ((-73.93250465020324 40.799977480894604, -73.9324216849617 40.80009094203983))","1 AVENUE","W","9001105","1","70","MAN","1st Avenue","NB","24 Hours","7 Days/Week","7","Single","Bus Lane","Offset",,"Red","M15",,,"8/24/82, 10/10/10","1982","2,010","0","7/19/2017","MAN1982","47.2910858414","MULTILINESTRING ((1002937.0984405875 230737.5599000007, 1002960.0367149264 230778.91546033323))",
"MULTILINESTRING ((-73.9324216849617 40.80009094203983, -73.93237026407499 40.800161263399644))","1 AVENUE","W","9001106","1","70","MAN","1st Avenue","NB","24 Hours","7 Days/Week","7","Single","Bus Lane","Offset",,"Red","M15",,,"8/24/82, 10/10/10","1982","2,010","0","7/19/2017","MAN1982","29.3102836534","MULTILINESTRING ((1002960.0367149264 230778.91546033323, 1002974.2535500079 230804.54697075486))",
"MULTILINESTRING ((-73.9545574087047 40.774021194420875, -73.95409265681265 40.774656257335664))","2 AVENUE","A","0037636","1","60","MAN","2nd Avenue","SB","7AM-10AM/2PM-7PM","Mon - Fri","5","Single","Bus Lane","Curbside",,"Red","M15",,,"7/28/82,10/10/10","1982","2,010","0","7/19/2017","MAN1982","264.7713919","MULTILINESTRING ((996836.3685160875 221276.8616298437, 996964.970949173 221508.30342417955))",
"MULTILINESTRING ((-73.94803869415072 40.78294226874871, -73.94757763284905 40.78356790590559))","2 AVENUE","A","0037893","1","74","MAN","2nd Avenue","SB","7AM-10AM/2PM-7PM","Mon - Fri","5","Single","Bus Lane","Curbside",,"Red","M15",,,"7/28/82,10/10/10","1982","2,010","0","7/19/2017","MAN1982","261.266543887","MULTILINESTRING ((998639.9479141682 224528.11332942545, 998767.4958874285 224756.13026183844))",
"MULTILINESTRING ((-73.94708951889795 40.784244905959966, -73.94658817799568 40.78494137739901))","2 AVENUE","A","0037905","1","74","MAN","2nd Avenue","SB","7AM-10AM/2PM-7PM","Mon - Fri","5","Single","Bus Lane","Curbside",,"Red","M15",,,"7/28/82,10/10/10","1982","2,010","0","7/19/2017","MAN1982","289.246574826","MULTILINESTRING ((998902.5218640864 225002.86566075683, 999041.2036733329 225256.69815833867))",
"MULTILINESTRING ((-73.95270421517729 40.77656141166118, -73.9522399523438 40.77719359807354))","2 AVENUE","A","0037753","1","60","MAN","2nd Avenue","SB","7AM-10AM/2PM-7PM","Mon - Fri","5","Single","Bus Lane","Curbside",,"Red","M15",,,"7/28/82,10/10/10","1982","2,010","0","7/19/2017","MAN1982","263.787698553","MULTILINESTRING ((997349.1532516778 222202.61962084472, 997477.6110000014 222433.01614166796))",
"MULTILINESTRING ((-73.95786679301791 40.76948404740645, -73.95740437897713 40.77012025417384))","2 AVENUE","A","0036579","1","60","MAN","2nd Avenue","SB","7AM-10AM/2PM-7PM","Mon - Fri","5","Single","Bus Lane","Curbside",,"Red","M15",,,"7/28/82,10/10/10","1982","2,010","0","7/19/2017","MAN1982","264.825964555","MULTILINESTRING ((995920.5537466705 219623.36953000724, 996048.5259316713 219855.2227408439))",
"MULTILINESTRING ((-73.9685204697345 40.75487619002645, -73.96806568894284 40.75550420335172))","2 AVENUE","A","0036129","1","70","MAN","2nd Avenue","SB","24 Hours","7 Days/Week","7","Single","Bus Lane","Offset","Paint","Red","M15",,,"7/28/82,10/10/10, 9/05/24","1982","2,010","2,024","9/05/2024","MAN1982","261.203798371","MULTILINESTRING ((992971.4851697534 214300.00747333467, 993097.3999441713 214528.8587216735))",
"MULTILINESTRING ((-73.94418428953416 40.78824296879182, -73.94385967678825 40.78868620970414))","2 AVENUE","A","9005793","1","65","MAN","2nd Avenue","SB","7AM-10AM/2PM-7PM","Mon - Fri","5","Single","Bus Lane","Curbside",,"Red","M15",,,"7/28/82,10/10/10","1982","2,010","0","7/19/2017","MAN1982","184.820037245","MULTILINESTRING ((999706.1400075108 226459.99562050402, 999795.9262452573 226621.54090109468))",
"MULTILINESTRING ((-73.94323286256322 40.78953175847098, -73.94292777237303 40.78994882242886))","2 AVENUE","A","9005745","1","60","MAN","2nd Avenue","SB","7AM-10AM/2PM-7PM","Mon - Fri","5","Single","Bus Lane","Curbside",,"Red","M15",,,"7/28/82,10/10/10","1982","2,010","0","7/19/2017","MAN1982","173.856835386","MULTILINESTRING ((999969.2989300042 226929.71515350044, 1000053.6819633394 227081.72075501084))",
"MULTILINESTRING ((-73.98184099885952 40.73660267756266, -73.98139204563954 40.737222119141514))","2 AVENUE","A","0033278","1","58","MAN","2nd Avenue","SB","24 Hours","7 Days/Week","7","Single","Bus Lane","Offset","Paint","Red","M15",,,"7/28/82,10/10/10, 12/05/24","1982","2,010","2,024","12/05/2024","MAN1982","257.705356318","MULTILINESTRING ((989282.3783747554 207641.3367355913, 989406.7482047528 207867.04494558275))",
"MULTILINESTRING ((-73.97907686452596 40.7403937501704, -73.97861648193125 40.74102185852037))","2 AVENUE","A","0034659","1","70","MAN","2nd Avenue","SB","24 Hours","7 Days/Week","7","Single","Bus Lane","Offset","Paint","Red","M15",,,"7/28/82,10/10/10, 12/05/24","1982","2,010","2,024","12/05/2024","MAN1982","261.999290773","MULTILINESTRING ((990048.0691005886 209022.71520642936, 990175.5911552608 209251.5858116746))",
"MULTILINESTRING ((-73.98269552208882 40.73543160063295, -73.98226716965425 40.73601973726037))","2 AVENUE","A","0033275","1","58","MAN","2nd Avenue","SB","24 Hours","7 Days/Week","7","Single","Bus Lane","Offset","Paint","Red","M15",,,"7/28/82,10/10/10, 12/05/24","1982","2,010","2,024","12/05/2024","MAN1982","244.962501108","MULTILINESTRING ((989045.6498455852 207214.6285995096, 989164.3172591776 207428.9290239215))",
"MULTILINESTRING ((-73.9872497770128 40.729186160956054, -73.98680764156731 40.72977688979813))","2 AVENUE","A","0032913","1","58","MAN","2nd Avenue","SB","24 Hours","7 Days/Week","7","Single","Bus Lane","Offset","Paint","Red","M15",,,"7/28/82,10/10/10, 11/25/24","1982","2,010","2,024","11/25/2024","MAN1982","247.66198556","MULTILINESTRING ((987783.8446264267 204939.00290142, 987906.3542239219 205154.24197225273))",
"MULTILINESTRING ((-73.98942914193287 40.72618746315756, -73.98898482024853 40.72677887487825))","2 AVENUE","A","0032896","1","56","MAN","2nd Avenue","SB","24 Hours","7 Days/Week","7","Single","Bus Lane","Offset","Paint","Red","M15",,,"7/28/82,10/10/10, 11/25/24","1982","2,010","2,024","11/25/2024","MAN1982","248.181002959","MULTILINESTRING ((987179.9449155927 203846.40370866656, 987303.0713097602 204061.8885139227))",
"MULTILINESTRING ((-73.98853907653142 40.72740249769763, -73.98811903171436 40.727976745598326))","2 AVENUE","A","0032907","1","56","MAN","2nd Avenue","SB","24 Hours","7 Days/Week","7","Single","Bus Lane","Offset","Paint","Red","M15",,,"7/28/82,10/10/10, 11/25/24","1982","2,010","2,024","11/25/2024","MAN1982","239.427578744","MULTILINESTRING ((987426.5881230831 204289.1095161736, 987542.9822472632 204498.3413811773))",
"MULTILINESTRING ((-73.94896177091563 40.781688877478224, -73.94851306788769 40.78232203324732))","2 AVENUE","A","0037889","1","74","MAN","2nd Avenue","SB","7AM-10AM/2PM-7PM","Mon - Fri","5","Single","Bus Lane","Curbside",,"Red","M15",,,"7/28/82,10/10/10","1982","2,010","0","7/19/2017","MAN1982","262.020600368","MULTILINESTRING ((998384.5809708387 224071.3101091683, 998508.7096595913 224302.0629285127))",
"MULTILINESTRING ((-73.95079229152299 40.779179704289035, -73.95033629800278 40.77980996825675))","2 AVENUE","A","0037770","1","60","MAN","2nd Avenue","SB","7AM-10AM/2PM-7PM","Mon - Fri","5","Single","Bus Lane","Curbside",,"Red","M15",,,"7/28/82,10/10/10","1982","2,010","0","7/19/2017","MAN1982","262.062676948","MULTILINESTRING ((997878.1482566744 223156.8434341699, 998004.30614084 223386.5411375016))",
